1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: EF0000002E694A21
Is Mission Active?  false
Mission Start:  Sat Dec 16 12:01:00 EST 2017
Sample Rate:  Every 120 minute(s)
Number of Mission Samples:  2006
Total Samples:  88102
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
4/5/18 1:01:00 PM,C,2.5
4/5/18 3:01:00 PM,C,2
4/5/18 5:01:00 PM,C,2.5
4/5/18 7:01:00 PM,C,2.5
4/5/18 9:01:00 PM,C,3
4/5/18 11:01:00 PM,C,2.5
4/6/18 1:01:00 AM,C,2.5
4/6/18 3:01:00 AM,C,2.5
4/6/18 5:01:00 AM,C,2.5
4/6/18 7:01:00 AM,C,2.5
4/6/18 9:01:00 AM,C,2.5
4/6/18 11:01:00 AM,C,2.5
4/6/18 1:01:00 PM,C,2.5
4/6/18 3:01:00 PM,C,3
4/6/18 5:01:00 PM,C,3.5
4/6/18 7:01:00 PM,C,4
4/6/18 9:01:00 PM,C,4
4/6/18 11:01:00 PM,C,4
4/7/18 1:01:00 AM,C,4
4/7/18 3:01:00 AM,C,4
4/7/18 5:01:00 AM,C,3.5
4/7/18 7:01:00 AM,C,3.5
4/7/18 9:01:00 AM,C,3
4/7/18 11:01:00 AM,C,3
4/7/18 1:01:00 PM,C,3
4/7/18 3:01:00 PM,C,3
4/7/18 5:01:00 PM,C,3
4/7/18 7:01:00 PM,C,3
4/7/18 9:01:00 PM,C,3
4/7/18 11:01:00 PM,C,2.5
4/8/18 1:01:00 AM,C,2.5
4/8/18 3:01:00 AM,C,2.5
4/8/18 5:01:00 AM,C,2.5
4/8/18 7:01:00 AM,C,2.5
4/8/18 9:01:00 AM,C,2
4/8/18 11:01:00 AM,C,2
4/8/18 1:01:00 PM,C,2
4/8/18 3:01:00 PM,C,2
4/8/18 5:01:00 PM,C,2
4/8/18 7:01:00 PM,C,2
4/8/18 9:01:00 PM,C,2
4/8/18 11:01:00 PM,C,2
4/9/18 1:01:00 AM,C,2
4/9/18 3:01:00 AM,C,2
4/9/18 5:01:00 AM,C,2
4/9/18 7:01:00 AM,C,2
4/9/18 9:01:00 AM,C,2
4/9/18 11:01:00 AM,C,2
4/9/18 1:01:00 PM,C,2
4/9/18 3:01:00 PM,C,2
4/9/18 5:01:00 PM,C,2
4/9/18 7:01:00 PM,C,2
4/9/18 9:01:00 PM,C,2
4/9/18 11:01:00 PM,C,2
4/10/18 1:01:00 AM,C,2
4/10/18 3:01:00 AM,C,2
4/10/18 5:01:00 AM,C,2
4/10/18 7:01:00 AM,C,2
4/10/18 9:01:00 AM,C,2
4/10/18 11:01:00 AM,C,2
4/10/18 1:01:00 PM,C,2
4/10/18 3:01:00 PM,C,2
4/10/18 5:01:00 PM,C,2
4/10/18 7:01:00 PM,C,2
4/10/18 9:01:00 PM,C,2
4/10/18 11:01:00 PM,C,2
4/11/18 1:01:00 AM,C,2
4/11/18 3:01:00 AM,C,2
4/11/18 5:01:00 AM,C,2
4/11/18 7:01:00 AM,C,2
4/11/18 9:01:00 AM,C,2
4/11/18 11:01:00 AM,C,2
4/11/18 1:01:00 PM,C,2
4/11/18 3:01:00 PM,C,2
4/11/18 5:01:00 PM,C,3
4/11/18 7:01:00 PM,C,3
4/11/18 9:01:00 PM,C,3.5
4/11/18 11:01:00 PM,C,3.5
4/12/18 1:01:00 AM,C,3
4/12/18 3:01:00 AM,C,3
4/12/18 5:01:00 AM,C,3
4/12/18 7:01:00 AM,C,3
4/12/18 9:01:00 AM,C,3
4/12/18 11:01:00 AM,C,3
4/12/18 1:01:00 PM,C,3.5
4/12/18 3:01:00 PM,C,4
4/12/18 5:01:00 PM,C,5
4/12/18 7:01:00 PM,C,5.5
4/12/18 9:01:00 PM,C,6
4/12/18 11:01:00 PM,C,6
4/13/18 1:01:00 AM,C,5.5
4/13/18 3:01:00 AM,C,5.5
4/13/18 5:01:00 AM,C,5.5
4/13/18 7:01:00 AM,C,5.5
4/13/18 9:01:00 AM,C,5.5
4/13/18 11:01:00 AM,C,6
4/13/18 1:01:00 PM,C,6
4/13/18 3:01:00 PM,C,6.5
4/13/18 5:01:00 PM,C,7.5
4/13/18 7:01:00 PM,C,8
4/13/18 9:01:00 PM,C,8
4/13/18 11:01:00 PM,C,8
4/14/18 1:01:00 AM,C,7.5
4/14/18 3:01:00 AM,C,7.5
4/14/18 5:01:00 AM,C,7
4/14/18 7:01:00 AM,C,7
4/14/18 9:01:00 AM,C,6.5
4/14/18 11:01:00 AM,C,7
4/14/18 1:01:00 PM,C,7
4/14/18 3:01:00 PM,C,8
4/14/18 5:01:00 PM,C,8.5
4/14/18 7:01:00 PM,C,9
4/14/18 9:01:00 PM,C,9
4/14/18 11:01:00 PM,C,9
4/15/18 1:01:00 AM,C,8.5
4/15/18 3:01:00 AM,C,8.5
4/15/18 5:01:00 AM,C,8
4/15/18 7:01:00 AM,C,8
4/15/18 9:01:00 AM,C,7.5
4/15/18 11:01:00 AM,C,7.5
4/15/18 1:01:00 PM,C,8
4/15/18 3:01:00 PM,C,8
4/15/18 5:01:00 PM,C,8
4/15/18 7:01:00 PM,C,8
4/15/18 9:01:00 PM,C,7
4/15/18 11:01:00 PM,C,7
4/16/18 1:01:00 AM,C,6
4/16/18 3:01:00 AM,C,5.5
4/16/18 5:01:00 AM,C,5.5
4/16/18 7:01:00 AM,C,5.5
4/16/18 9:01:00 AM,C,5.5
4/16/18 11:01:00 AM,C,5.5
4/16/18 1:01:00 PM,C,5.5
4/16/18 3:01:00 PM,C,5.5
4/16/18 5:01:00 PM,C,5.5
4/16/18 7:01:00 PM,C,5.5
4/16/18 9:01:00 PM,C,5
4/16/18 11:01:00 PM,C,5
4/17/18 1:01:00 AM,C,4.5
4/17/18 3:01:00 AM,C,4.5
4/17/18 5:01:00 AM,C,4.5
4/17/18 7:01:00 AM,C,4
4/17/18 9:01:00 AM,C,4
4/17/18 11:01:00 AM,C,4
4/17/18 1:01:00 PM,C,4
4/17/18 3:01:00 PM,C,3.5
4/17/18 5:01:00 PM,C,3.5
4/17/18 7:01:00 PM,C,3.5
4/17/18 9:01:00 PM,C,3.5
4/17/18 11:01:00 PM,C,3.5
4/18/18 1:01:00 AM,C,3.5
4/18/18 3:01:00 AM,C,3.5
4/18/18 5:01:00 AM,C,3.5
4/18/18 7:01:00 AM,C,3.5
4/18/18 9:01:00 AM,C,3.5
4/18/18 11:01:00 AM,C,3.5
4/18/18 1:01:00 PM,C,3
4/18/18 3:01:00 PM,C,3.5
4/18/18 5:01:00 PM,C,4
4/18/18 7:01:00 PM,C,4.5
4/18/18 9:01:00 PM,C,5
4/18/18 11:01:00 PM,C,5
4/19/18 1:01:00 AM,C,5
4/19/18 3:01:00 AM,C,5
4/19/18 5:01:00 AM,C,5
4/19/18 7:01:00 AM,C,5
4/19/18 9:01:00 AM,C,5
4/19/18 11:01:00 AM,C,5
4/19/18 1:01:00 PM,C,4.5
4/19/18 3:01:00 PM,C,4.5
4/19/18 5:01:00 PM,C,4.5
4/19/18 7:01:00 PM,C,4.5
4/19/18 9:01:00 PM,C,4
4/19/18 11:01:00 PM,C,4
4/20/18 1:01:00 AM,C,4
4/20/18 3:01:00 AM,C,3.5
4/20/18 5:01:00 AM,C,3.5
4/20/18 7:01:00 AM,C,3.5
4/20/18 9:01:00 AM,C,3.5
4/20/18 11:01:00 AM,C,3
4/20/18 1:01:00 PM,C,3
4/20/18 3:01:00 PM,C,3.5
4/20/18 5:01:00 PM,C,4
4/20/18 7:01:00 PM,C,4.5
4/20/18 9:01:00 PM,C,4.5
4/20/18 11:01:00 PM,C,4.5
4/21/18 1:01:00 AM,C,4
4/21/18 3:01:00 AM,C,4
4/21/18 5:01:00 AM,C,3.5
4/21/18 7:01:00 AM,C,3.5
4/21/18 9:01:00 AM,C,3.5
4/21/18 11:01:00 AM,C,3.5
4/21/18 1:01:00 PM,C,3.5
4/21/18 3:01:00 PM,C,3.5
4/21/18 5:01:00 PM,C,4.5
4/21/18 7:01:00 PM,C,4.5
4/21/18 9:01:00 PM,C,5
4/21/18 11:01:00 PM,C,5
4/22/18 1:01:00 AM,C,4.5
4/22/18 3:01:00 AM,C,4.5
4/22/18 5:01:00 AM,C,4.5
4/22/18 7:01:00 AM,C,4.5
4/22/18 9:01:00 AM,C,4.5
4/22/18 11:01:00 AM,C,4.5
4/22/18 1:01:00 PM,C,4.5
4/22/18 3:01:00 PM,C,5
4/22/18 5:01:00 PM,C,6
4/22/18 7:01:00 PM,C,6
4/22/18 9:01:00 PM,C,6
4/22/18 11:01:00 PM,C,6
4/23/18 1:01:00 AM,C,6
4/23/18 3:01:00 AM,C,5.5
4/23/18 5:01:00 AM,C,5.5
4/23/18 7:01:00 AM,C,5
4/23/18 9:01:00 AM,C,5
4/23/18 11:01:00 AM,C,5
4/23/18 1:01:00 PM,C,5.5
4/23/18 3:01:00 PM,C,6
4/23/18 5:01:00 PM,C,6.5
4/23/18 7:01:00 PM,C,7
4/23/18 9:01:00 PM,C,7
4/23/18 11:01:00 PM,C,7
4/24/18 1:01:00 AM,C,6.5
4/24/18 3:01:00 AM,C,6.5
4/24/18 5:01:00 AM,C,6.5
4/24/18 7:01:00 AM,C,6
4/24/18 9:01:00 AM,C,6
4/24/18 11:01:00 AM,C,6
4/24/18 1:01:00 PM,C,6
4/24/18 3:01:00 PM,C,6
4/24/18 5:01:00 PM,C,6
4/24/18 7:01:00 PM,C,6.5
4/24/18 9:01:00 PM,C,6.5
4/24/18 11:01:00 PM,C,6.5
4/25/18 1:01:00 AM,C,6.5
4/25/18 3:01:00 AM,C,6.5
4/25/18 5:01:00 AM,C,6.5
4/25/18 7:01:00 AM,C,6.5
4/25/18 9:01:00 AM,C,6.5
4/25/18 11:01:00 AM,C,6.5
4/25/18 1:01:00 PM,C,7
4/25/18 3:01:00 PM,C,7
4/25/18 5:01:00 PM,C,7.5
4/25/18 7:01:00 PM,C,7.5
4/25/18 9:01:00 PM,C,7.5
4/25/18 11:01:00 PM,C,7.5
4/26/18 1:01:00 AM,C,7
4/26/18 3:01:00 AM,C,7
4/26/18 5:01:00 AM,C,6.5
4/26/18 7:01:00 AM,C,6.5
4/26/18 9:01:00 AM,C,6
4/26/18 11:01:00 AM,C,6
4/26/18 1:01:00 PM,C,6
4/26/18 3:01:00 PM,C,6.5
4/26/18 5:01:00 PM,C,7.5
4/26/18 7:01:00 PM,C,7.5
4/26/18 9:01:00 PM,C,7.5
4/26/18 11:01:00 PM,C,7.5
4/27/18 1:01:00 AM,C,7
4/27/18 3:01:00 AM,C,7
4/27/18 5:01:00 AM,C,7
4/27/18 7:01:00 AM,C,6.5
4/27/18 9:01:00 AM,C,6.5
4/27/18 11:01:00 AM,C,6.5
4/27/18 1:01:00 PM,C,7
4/27/18 3:01:00 PM,C,7.5
4/27/18 5:01:00 PM,C,7.5
4/27/18 7:01:00 PM,C,8
4/27/18 9:01:00 PM,C,8
4/27/18 11:01:00 PM,C,7.5
4/28/18 1:01:00 AM,C,7.5
4/28/18 3:01:00 AM,C,7
4/28/18 5:01:00 AM,C,7
4/28/18 7:01:00 AM,C,6.5
4/28/18 9:01:00 AM,C,6
4/28/18 11:01:00 AM,C,6
4/28/18 1:01:00 PM,C,6.5
4/28/18 3:01:00 PM,C,7
4/28/18 5:01:00 PM,C,7
4/28/18 7:01:00 PM,C,7.5
4/28/18 9:01:00 PM,C,7
4/28/18 11:01:00 PM,C,7
4/29/18 1:01:00 AM,C,6.5
4/29/18 3:01:00 AM,C,6.5
4/29/18 5:01:00 AM,C,6
4/29/18 7:01:00 AM,C,5.5
4/29/18 9:01:00 AM,C,5.5
4/29/18 11:01:00 AM,C,5.5
4/29/18 1:01:00 PM,C,5
4/29/18 3:01:00 PM,C,5
4/29/18 5:01:00 PM,C,5
4/29/18 7:01:00 PM,C,5
4/29/18 9:01:00 PM,C,5
4/29/18 11:01:00 PM,C,5
4/30/18 1:01:00 AM,C,5
4/30/18 3:01:00 AM,C,5
4/30/18 5:01:00 AM,C,4.5
4/30/18 7:01:00 AM,C,4.5
4/30/18 9:01:00 AM,C,4
4/30/18 11:01:00 AM,C,4.5
4/30/18 1:01:00 PM,C,4.5
4/30/18 3:01:00 PM,C,5.5
4/30/18 5:01:00 PM,C,6
4/30/18 7:01:00 PM,C,6.5
4/30/18 9:01:00 PM,C,6.5
4/30/18 11:01:00 PM,C,6.5
5/1/18 1:01:00 AM,C,6
5/1/18 3:01:00 AM,C,6
5/1/18 5:01:00 AM,C,5.5
5/1/18 7:01:00 AM,C,5.5
5/1/18 9:01:00 AM,C,5
5/1/18 11:01:00 AM,C,5.5
5/1/18 1:01:00 PM,C,6
5/1/18 3:01:00 PM,C,6.5
5/1/18 5:01:00 PM,C,7.5
5/1/18 7:01:00 PM,C,8
5/1/18 9:01:00 PM,C,8
5/1/18 11:01:00 PM,C,8
5/2/18 1:01:00 AM,C,7.5
5/2/18 3:01:00 AM,C,7.5
5/2/18 5:01:00 AM,C,7
5/2/18 7:01:00 AM,C,6.5
5/2/18 9:01:00 AM,C,6.5
5/2/18 11:01:00 AM,C,7
5/2/18 1:01:00 PM,C,7.5
5/2/18 3:01:00 PM,C,8
5/2/18 5:01:00 PM,C,9
5/2/18 7:01:00 PM,C,9.5
5/2/18 9:01:00 PM,C,9.5
5/2/18 11:01:00 PM,C,9.5
5/3/18 1:01:00 AM,C,9
5/3/18 3:01:00 AM,C,9
5/3/18 5:01:00 AM,C,9
5/3/18 7:01:00 AM,C,9
5/3/18 9:01:00 AM,C,9
5/3/18 11:01:00 AM,C,9
5/3/18 1:01:00 PM,C,9.5
5/3/18 3:01:00 PM,C,10
5/3/18 5:01:00 PM,C,11
5/3/18 7:01:00 PM,C,11
5/3/18 9:01:00 PM,C,11
5/3/18 11:01:00 PM,C,11
5/4/18 1:01:00 AM,C,11
5/4/18 3:01:00 AM,C,10.5
5/4/18 5:01:00 AM,C,10.5
5/4/18 7:01:00 AM,C,10.5
5/4/18 9:01:00 AM,C,10
5/4/18 11:01:00 AM,C,10.5
5/4/18 1:01:00 PM,C,10.5
5/4/18 3:01:00 PM,C,11
5/4/18 5:01:00 PM,C,11.5
5/4/18 7:01:00 PM,C,11.5
5/4/18 9:01:00 PM,C,11.5
5/4/18 11:01:00 PM,C,11.5
5/5/18 1:01:00 AM,C,11
5/5/18 3:01:00 AM,C,11
5/5/18 5:01:00 AM,C,10.5
5/5/18 7:01:00 AM,C,10
5/5/18 9:01:00 AM,C,10
5/5/18 11:01:00 AM,C,10
5/5/18 1:01:00 PM,C,10
5/5/18 3:01:00 PM,C,10
5/5/18 5:01:00 PM,C,10
5/5/18 7:01:00 PM,C,10
5/5/18 9:01:00 PM,C,10
5/5/18 11:01:00 PM,C,9.5
5/6/18 1:01:00 AM,C,9.5
5/6/18 3:01:00 AM,C,9.5
5/6/18 5:01:00 AM,C,9
5/6/18 7:01:00 AM,C,9
5/6/18 9:01:00 AM,C,9
5/6/18 11:01:00 AM,C,9
5/6/18 1:01:00 PM,C,9
5/6/18 3:01:00 PM,C,9
5/6/18 5:01:00 PM,C,9.5
5/6/18 7:01:00 PM,C,9.5
5/6/18 9:01:00 PM,C,9.5
5/6/18 11:01:00 PM,C,9.5
5/7/18 1:01:00 AM,C,9
5/7/18 3:01:00 AM,C,9
5/7/18 5:01:00 AM,C,8.5
5/7/18 7:01:00 AM,C,8.5
5/7/18 9:01:00 AM,C,8
5/7/18 11:01:00 AM,C,8
5/7/18 1:01:00 PM,C,8.5
5/7/18 3:01:00 PM,C,9
5/7/18 5:01:00 PM,C,9.5
5/7/18 7:01:00 PM,C,9.5
5/7/18 9:01:00 PM,C,10
5/7/18 11:01:00 PM,C,9.5
5/8/18 1:01:00 AM,C,9.5
5/8/18 3:01:00 AM,C,9
5/8/18 5:01:00 AM,C,9
5/8/18 7:01:00 AM,C,8.5
5/8/18 9:01:00 AM,C,8.5
5/8/18 11:01:00 AM,C,8.5
5/8/18 1:01:00 PM,C,9
5/8/18 3:01:00 PM,C,9.5
5/8/18 5:01:00 PM,C,10
5/8/18 7:01:00 PM,C,10
5/8/18 9:01:00 PM,C,10
5/8/18 11:01:00 PM,C,10
5/9/18 1:01:00 AM,C,9.5
5/9/18 3:01:00 AM,C,9.5
5/9/18 5:01:00 AM,C,9
5/9/18 7:01:00 AM,C,9
5/9/18 9:01:00 AM,C,8.5
5/9/18 11:01:00 AM,C,8.5
5/9/18 1:01:00 PM,C,9
5/9/18 3:01:00 PM,C,10
5/9/18 5:01:00 PM,C,10.5
5/9/18 7:01:00 PM,C,11
5/9/18 9:01:00 PM,C,11
5/9/18 11:01:00 PM,C,11
5/10/18 1:01:00 AM,C,10.5
5/10/18 3:01:00 AM,C,10.5
5/10/18 5:01:00 AM,C,10.5
5/10/18 7:01:00 AM,C,10
5/10/18 9:01:00 AM,C,10
5/10/18 11:01:00 AM,C,10.5
5/10/18 1:01:00 PM,C,10.5
5/10/18 3:01:00 PM,C,11
5/10/18 5:01:00 PM,C,11.5
5/10/18 7:01:00 PM,C,11.5
5/10/18 9:01:00 PM,C,11.5
5/10/18 11:01:00 PM,C,11.5
5/11/18 1:01:00 AM,C,11
5/11/18 3:01:00 AM,C,11
5/11/18 5:01:00 AM,C,10.5
5/11/18 7:01:00 AM,C,10
5/11/18 9:01:00 AM,C,10
5/11/18 11:01:00 AM,C,10
5/11/18 1:01:00 PM,C,10.5
5/11/18 3:01:00 PM,C,11
5/11/18 5:01:00 PM,C,12
5/11/18 7:01:00 PM,C,12
5/11/18 9:01:00 PM,C,12
5/11/18 11:01:00 PM,C,11.5
5/12/18 1:01:00 AM,C,11.5
5/12/18 3:01:00 AM,C,11
5/12/18 5:01:00 AM,C,11
5/12/18 7:01:00 AM,C,10.5
5/12/18 9:01:00 AM,C,10.5
5/12/18 11:01:00 AM,C,10.5
5/12/18 1:01:00 PM,C,11.5
5/12/18 3:01:00 PM,C,12
5/12/18 5:01:00 PM,C,13
5/12/18 7:01:00 PM,C,13
5/12/18 9:01:00 PM,C,13
5/12/18 11:01:00 PM,C,12.5
5/13/18 1:01:00 AM,C,12.5
5/13/18 3:01:00 AM,C,12.5
5/13/18 5:01:00 AM,C,12
5/13/18 7:01:00 AM,C,12
5/13/18 9:01:00 AM,C,12.5
5/13/18 11:01:00 AM,C,12.5
5/13/18 1:01:00 PM,C,12.5
5/13/18 3:01:00 PM,C,13.5
5/13/18 5:01:00 PM,C,14
5/13/18 7:01:00 PM,C,14
5/13/18 9:01:00 PM,C,14.5
5/13/18 11:01:00 PM,C,14
5/14/18 1:01:00 AM,C,13.5
5/14/18 3:01:00 AM,C,13.5
5/14/18 5:01:00 AM,C,13
5/14/18 7:01:00 AM,C,13
5/14/18 9:01:00 AM,C,12.5
5/14/18 11:01:00 AM,C,13
5/14/18 1:01:00 PM,C,13
5/14/18 3:01:00 PM,C,14
5/14/18 5:01:00 PM,C,14.5
5/14/18 7:01:00 PM,C,14.5
5/14/18 9:01:00 PM,C,14
5/14/18 11:01:00 PM,C,13.5
5/15/18 1:01:00 AM,C,13.5
5/15/18 3:01:00 AM,C,13
5/15/18 5:01:00 AM,C,12.5
5/15/18 7:01:00 AM,C,12.5
5/15/18 9:01:00 AM,C,12
5/15/18 11:01:00 AM,C,12.5
5/15/18 1:01:00 PM,C,13
5/15/18 3:01:00 PM,C,14
5/15/18 5:01:00 PM,C,14.5
5/15/18 7:01:00 PM,C,15
5/15/18 9:01:00 PM,C,14.5
5/15/18 11:01:00 PM,C,14.5
5/16/18 1:01:00 AM,C,14.5
5/16/18 3:01:00 AM,C,14
5/16/18 5:01:00 AM,C,14
5/16/18 7:01:00 AM,C,14
5/16/18 9:01:00 AM,C,14
5/16/18 11:01:00 AM,C,14
5/16/18 1:01:00 PM,C,14
5/16/18 3:01:00 PM,C,14
5/16/18 5:01:00 PM,C,14.5
5/16/18 7:01:00 PM,C,14.5
5/16/18 9:01:00 PM,C,14
5/16/18 11:01:00 PM,C,14
5/17/18 1:01:00 AM,C,14
5/17/18 3:01:00 AM,C,14
5/17/18 5:01:00 AM,C,13.5
5/17/18 7:01:00 AM,C,13.5
5/17/18 9:01:00 AM,C,13.5
5/17/18 11:01:00 AM,C,13.5
5/17/18 1:01:00 PM,C,13.5
5/17/18 3:01:00 PM,C,13.5
5/17/18 5:01:00 PM,C,14
5/17/18 7:01:00 PM,C,14
5/17/18 9:01:00 PM,C,13.5
5/17/18 11:01:00 PM,C,13.5
5/18/18 1:01:00 AM,C,13.5
5/18/18 3:01:00 AM,C,13.5
5/18/18 5:01:00 AM,C,13.5
5/18/18 7:01:00 AM,C,13
5/18/18 9:01:00 AM,C,13
5/18/18 11:01:00 AM,C,13
5/18/18 1:01:00 PM,C,13
5/18/18 3:01:00 PM,C,13.5
5/18/18 5:01:00 PM,C,13.5
5/18/18 7:01:00 PM,C,13.5
5/18/18 9:01:00 PM,C,13.5
5/18/18 11:01:00 PM,C,13.5
5/19/18 1:01:00 AM,C,13
5/19/18 3:01:00 AM,C,13
5/19/18 5:01:00 AM,C,12.5
5/19/18 7:01:00 AM,C,12
5/19/18 9:01:00 AM,C,12
5/19/18 11:01:00 AM,C,12
5/19/18 1:01:00 PM,C,12
5/19/18 3:01:00 PM,C,12
5/19/18 5:01:00 PM,C,12.5
5/19/18 7:01:00 PM,C,12.5
5/19/18 9:01:00 PM,C,12.5
5/19/18 11:01:00 PM,C,12.5
5/20/18 1:01:00 AM,C,12.5
5/20/18 3:01:00 AM,C,12.5
5/20/18 5:01:00 AM,C,12.5
5/20/18 7:01:00 AM,C,12.5
5/20/18 9:01:00 AM,C,12.5
5/20/18 11:01:00 AM,C,13
5/20/18 1:01:00 PM,C,13
5/20/18 3:01:00 PM,C,13.5
5/20/18 5:01:00 PM,C,14
5/20/18 7:01:00 PM,C,14
5/20/18 9:01:00 PM,C,14
5/20/18 11:01:00 PM,C,14
5/21/18 1:01:00 AM,C,14
5/21/18 3:01:00 AM,C,13.5
5/21/18 5:01:00 AM,C,13
5/21/18 7:01:00 AM,C,13
5/21/18 9:01:00 AM,C,12.5
5/21/18 11:01:00 AM,C,13
5/21/18 1:01:00 PM,C,13
5/21/18 3:01:00 PM,C,13.5
5/21/18 5:01:00 PM,C,14
5/21/18 7:01:00 PM,C,14
5/21/18 9:01:00 PM,C,14
5/21/18 11:01:00 PM,C,14
5/22/18 1:01:00 AM,C,14
5/22/18 3:01:00 AM,C,14
5/22/18 5:01:00 AM,C,14
5/22/18 7:01:00 AM,C,13.5
5/22/18 9:01:00 AM,C,13.5
5/22/18 11:01:00 AM,C,13.5
5/22/18 1:01:00 PM,C,14
5/22/18 3:01:00 PM,C,14
5/22/18 5:01:00 PM,C,14
5/22/18 7:01:00 PM,C,14.5
5/22/18 9:01:00 PM,C,14.5
5/22/18 11:01:00 PM,C,14
5/23/18 1:01:00 AM,C,14
5/23/18 3:01:00 AM,C,14
5/23/18 5:01:00 AM,C,14
5/23/18 7:01:00 AM,C,14
5/23/18 9:01:00 AM,C,13.5
5/23/18 11:01:00 AM,C,13.5
5/23/18 1:01:00 PM,C,14
5/23/18 3:01:00 PM,C,14
5/23/18 5:01:00 PM,C,14
5/23/18 7:01:00 PM,C,14
5/23/18 9:01:00 PM,C,14
5/23/18 11:01:00 PM,C,14
5/24/18 1:01:00 AM,C,13.5
5/24/18 3:01:00 AM,C,13
5/24/18 5:01:00 AM,C,13
5/24/18 7:01:00 AM,C,12.5
5/24/18 9:01:00 AM,C,12
5/24/18 11:01:00 AM,C,12
5/24/18 1:01:00 PM,C,12.5
5/24/18 3:01:00 PM,C,13
5/24/18 5:01:00 PM,C,25
5/24/18 7:01:00 PM,C,25
5/24/18 9:01:00 PM,C,25
5/24/18 11:01:00 PM,C,23.5
5/25/18 1:01:00 AM,C,22
5/25/18 3:01:00 AM,C,23.5
5/25/18 5:01:00 AM,C,23.5
5/25/18 7:01:00 AM,C,23
5/25/18 9:01:00 AM,C,22.5
5/25/18 11:01:00 AM,C,23.5
5/25/18 1:01:00 PM,C,24
5/25/18 3:01:00 PM,C,24.5
5/25/18 5:01:00 PM,C,25
5/25/18 7:01:00 PM,C,25.5
5/25/18 9:01:00 PM,C,26
5/25/18 11:01:00 PM,C,26
5/26/18 1:01:00 AM,C,26
5/26/18 3:01:00 AM,C,25.5
5/26/18 5:01:00 AM,C,25.5
5/26/18 7:01:00 AM,C,25
5/26/18 9:01:00 AM,C,25
5/26/18 11:01:00 AM,C,25.5
5/26/18 1:01:00 PM,C,26
5/26/18 3:01:00 PM,C,28
5/26/18 5:01:00 PM,C,29
5/26/18 7:01:00 PM,C,27.5
5/26/18 9:01:00 PM,C,27
5/26/18 11:01:00 PM,C,27
5/27/18 1:01:00 AM,C,27
5/27/18 3:01:00 AM,C,26.5
5/27/18 5:01:00 AM,C,26.5
5/27/18 7:01:00 AM,C,26
5/27/18 9:01:00 AM,C,26
5/27/18 11:01:00 AM,C,26.5
5/27/18 1:01:00 PM,C,26.5
5/27/18 3:01:00 PM,C,26.5
5/27/18 5:01:00 PM,C,27
5/27/18 7:01:00 PM,C,27
5/27/18 9:01:00 PM,C,26.5
5/27/18 11:01:00 PM,C,26.5
5/28/18 1:01:00 AM,C,26.5
5/28/18 3:01:00 AM,C,26.5
5/28/18 5:01:00 AM,C,26
5/28/18 7:01:00 AM,C,26
5/28/18 9:01:00 AM,C,26
5/28/18 11:01:00 AM,C,26.5
5/28/18 1:01:00 PM,C,27.5
5/28/18 3:01:00 PM,C,28
5/28/18 5:01:00 PM,C,28.5
5/28/18 7:01:00 PM,C,29
5/28/18 9:01:00 PM,C,29
5/28/18 11:01:00 PM,C,28.5
5/29/18 1:01:00 AM,C,28
5/29/18 3:01:00 AM,C,27.5
5/29/18 5:01:00 AM,C,27
5/29/18 7:01:00 AM,C,26.5
5/29/18 9:01:00 AM,C,26.5
5/29/18 11:01:00 AM,C,27
5/29/18 1:01:00 PM,C,27.5
5/29/18 3:01:00 PM,C,28
5/29/18 5:01:00 PM,C,28.5
5/29/18 7:01:00 PM,C,29
5/29/18 9:01:00 PM,C,28
5/29/18 11:01:00 PM,C,27.5
5/30/18 1:01:00 AM,C,28
5/30/18 3:01:00 AM,C,27.5
5/30/18 5:01:00 AM,C,27
5/30/18 7:01:00 AM,C,26
5/30/18 9:01:00 AM,C,26
5/30/18 11:01:00 AM,C,24
5/30/18 1:01:00 PM,C,25
5/30/18 3:01:00 PM,C,25
5/30/18 5:01:00 PM,C,24.5
5/30/18 7:01:00 PM,C,24
5/30/18 9:01:00 PM,C,23.5
5/30/18 11:01:00 PM,C,23.5
5/31/18 1:01:00 AM,C,22.5
5/31/18 3:01:00 AM,C,22.5
5/31/18 5:01:00 AM,C,22.5
5/31/18 7:01:00 AM,C,23
5/31/18 9:01:00 AM,C,23
5/31/18 11:01:00 AM,C,23.5
5/31/18 1:01:00 PM,C,24
5/31/18 3:01:00 PM,C,25
5/31/18 5:01:00 PM,C,26
5/31/18 7:01:00 PM,C,25.5
5/31/18 9:01:00 PM,C,24.5
5/31/18 11:01:00 PM,C,23
6/1/18 1:01:00 AM,C,25.5
6/1/18 3:01:00 AM,C,25
6/1/18 5:01:00 AM,C,24.5
6/1/18 7:01:00 AM,C,24
6/1/18 9:01:00 AM,C,24
6/1/18 11:01:00 AM,C,25
6/1/18 1:01:00 PM,C,25.5
6/1/18 3:01:00 PM,C,27
