Row,page,site,pp,ss,session,date,plot,board,species,svl,tl,mass,tail,testes,snout,cirri,eggs,Neggs,sex,morph,recap,mark1,mark2,markf,notes,flag,id,Resolution,Fixed by,Comments
794,5,Piney,3,2,10,2018-04-27,1,E0,PCIN,42.7,46.9,0.83,Y,,CIRRI,1,,NA,M,S,N,OXXR,OXXR,OXXR,NA,NA,OXXR,NA,NA,NA
806,5,Piney,3,2,10,2018-04-27,1,E0,PCIN,42.7,46.9,0.83,Y,,CIRRI,1,,NA,M,S,N,OXXR,OXXR,OXXR,NA,Repeat,OXXR,NA,NA,NA
795,5,Piney,3,2,10,2018-04-27,1,C7,PCIN,34.7,53.5,0.54,Y,,NA,0,,NA,U,S,N,RRRO,RRRO,RRRO,R floaters,NA,RRRO,NA,NA,NA
807,5,Piney,3,2,10,2018-04-27,1,C7,PCIN,34.7,53.5,0.54,Y,,NA,0,,NA,U,S,N,RRRO,RRRO,RRRO,R floaters,Repeat,RRRO,NA,NA,NA
793,5,Piney,3,2,10,2018-04-27,1,B1,PCIN,33.6,51.1,0.54,Y,,NA,0,,NA,U,S,N,RRXO,RRXO,RRXO,NA,NA,RRXO,NA,NA,NA
805,5,Piney,3,2,10,2018-04-27,1,B1,PCIN,33.6,51.1,0.54,Y,,NA,0,,NA,U,S,N,RRXO,RRXO,RRXO,NA,Repeat,RRXO,NA,NA,NA
786,5,Piney,3,2,10,2018-04-27,1,D4,PCIN,40.5,67.1,0.92,Y,,CIRRI,1,,NA,M,S,R,RRXY,RRXY,RRXY,R in tail,Mark,RRXY,Kept mark,NH,NA
798,5,Piney,3,2,10,2018-04-27,1,D4,PCIN,40.5,67.1,0.92,Y,,CIRRI,1,,NA,M,S,R,RRXY,RRXY,RRXY,added R in tail,"Repeat, mark",RRXY,Kept mark,NH,NA
796,5,Piney,3,2,10,2018-04-27,1,E6,PCIN,43.4,81.1,0.93,N,,CIRRI,1,,NA,M,S,N,RXXO,RXXO,RXXO,NA,NA,RXXO,NA,NA,NA
808,5,Piney,3,2,10,2018-04-27,1,E6,PCIN,43.4,81.1,0.93,N,,CIRRI,1,,NA,M,S,N,RXXO,RXXO,RXXO,NA,Repeat,RXXO,NA,NA,NA
785,5,Piney,3,2,10,2018-04-27,1,D1,PCIN,45.9,86.9,1.48,N,,NA,0,,9,F,S,R,XOOO,XOOO,XOOO,NA,Mark,XOOO,NA,NA,NA
797,5,Piney,3,2,10,2018-04-27,1,D1,PCIN,45.9,86.9,1.48,N,,NA,0,,9,F,S,R,XOOO,XOOO,XOOO,NA,"Mark, Repeat",XOOO,NA,NA,NA
792,5,Piney,3,2,10,2018-04-27,1,A6,PCIN,40.1,62.2,0.67,Y,,CIRRI,1,,NA,M,S,R,XXOX,XXOX,XOOX,remarked 2nd position (O),NA,XOOX,NA,NA,NA
804,5,Piney,3,2,10,2018-04-27,1,A6,PCIN,40.1,62.2,0.67,Y,,CIRRI,1,,NA,M,S,R,XXOX,XXOX,XOOX,remarked 2nd position (O),Repeat,XOOX,NA,NA,NA
823,5,Piney,3,2,10,2018-04-27,2,D1,PCIN,34.2,45.8,0.45,Y,,NA,0,,NA,U,S,R,BBXO,BBBO,BBBO,NA,NA,BBBO,NA,NA,NA
826,5,Piney,3,2,10,2018-04-27,2,E8,NVIR,19,34.5,0.2,N,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
811,5,Piney,3,2,10,2018-04-27,2,A7,PCIN,40.2,44.1,0.67,Y,,CIRRI,1,,NA,M,S,R,OOOO,OOOO,OOOO,severe tail damage; could be OOOX ??,Mark,OOOX,Changed mark to OOOX,NH,NA
824,5,Piney,3,2,10,2018-04-27,2,D4,PCIN,41.3,80.8,0.8,N,,CIRRI,1,,NA,M,S,R,OOOR,OOOR,OOOR,NA,NA,OOOR,NA,NA,NA
812,5,Piney,3,2,10,2018-04-27,2,B7,PCIN,44.7,70.2,1.03,Y,,NA,0,,6,F,S,R,OOOX,OOOX,OOOX,NA,Mark,OOOO,Changed mark to OOOO,NH,NA
810,5,Piney,3,2,10,2018-04-27,2,B4,PCIN,36,72.3,0.71,N,,NA,0,,NA,U,S,R,RRXX,RRXX,RRXX,R floaters,NA,RRXX,NA,NA,NA
819,5,Piney,3,2,10,2018-04-27,2,C5,PCIN,40,77.1,0.75,N,,CIRRI,1,,NA,M,S,R,RXRX,RXRX,RXRX,NA,mark,RXRR,Changed mark to RXRR,NH,NA
820,5,Piney,3,2,10,2018-04-27,2,E9,PCIN,36.7,65.5,0.69,N,,NA,0,,NA,U,S,R,XOXO,XOXO,XOXO,NA,NA,XOXO,NA,NA,NA
821,5,Piney,3,2,10,2018-04-27,2,D8,PCIN,43.4,79.3,1.09,Y,,NA,0,,9,F,S,R,XROX,XROX,XROX,NA,NA,XROX,NA,NA,NA
817,5,Piney,3,2,10,2018-04-27,2,D0,PCIN,40.8,76.7,0.83,Y,,CIRRI,1,,NA,M,S,R,XXRR,XXRR,XXRR,GREW A LOT!!!!,NA,XXRR,NA,NA,NA
822,5,Piney,3,2,10,2018-04-27,2,D1,PCIN,39.3,59.7,0.71,Y,,CIRRI,1,,NA,M,S,R,XXRX,XXRX,XXRX,NA,"mark, sex",XXRR,Changed mark to XXRR,NH,NA
816,5,Piney,3,2,10,2018-04-27,2,C3,PCIN,35.5,68.8,0.52,N,,CIRRI,1,,NA,M,S,R,XXXO,XXXO,XXXO,NA,NA,XXXO,NA,NA,NA
813,5,Piney,3,2,10,2018-04-27,2,A1,PCIN,41.5,43.9,0.67,Y,,CIRRI,1,,NA,M,S,R,XXXR,XXXR,XXXR,NA,NA,XXXR,NA,NA,NA
825,5,Piney,3,2,10,2018-04-27,2,D4,PCIN,30.4,56.5,0.45,Y,,NA,0,,NA,U,S,N,XXYX,XXYX,XXYX,NA,Double mark,XXYX2,Changed mark to XXYX2,NH,NA
818,5,Piney,3,2,10,2018-04-27,2,D5,PCIN,44.8,86.5,1.33,N,,NA,0,,11,F,S,R,XXOY,XYOY,XYOY,NA,NA,XYOY,NA,NA,NA
814,5,Piney,3,2,10,2018-04-27,2,A7,PCIN,39.3,76.5,0.79,N,,CIRRI,1,,NA,M,S,N,XYRY,XYRY,XYRX,NA,Double mark,XYRX2,Changed mark to XYRX2,NH,NA
815,5,Piney,3,2,10,2018-04-27,2,A6,PCIN,42.9,78.4,0.95,N,,CIRRI,1,,NA,M,S,N,YOYX,YOYX,YOYX,NA,NA,YOYX,NA,NA,NA
809,5,Piney,3,2,10,2018-04-27,2,A2,PCIN,44.2,75.2,1.06,N,,NA,0,,7,F,S,R,YXXX,YXXX,YXXX,could be XXXY? (not likely),NA,YXXX,NA,NA,NA
831,5,Piney,3,2,10,2018-04-28,3,B1,PCIN,44.7,82.1,1.14,Y,,NA,0,,8,F,S,R,BBBB,BBBB,BBBB,NA,NA,BBBB,NA,NA,NA
845,6,Piney,3,2,10,2018-04-28,3,C1,PCIN,39.9,56.9,0.74,Y,,CIRRI,1,,NA,M,S,R,YBYR,BBBR,BBBR,Y marked over BBBR,NA,BBBR,NA,NA,NA
846,6,Piney,3,2,10,2018-04-28,3,B2,PCIN,44.1,82.1,1.02,Y,,CIRRI,1,,NA,M,S,R,XBBX,BBBX,BBBX,B floaters in 2-4 positions,NA,BBBX,NA,NA,NA
840,6,Piney,3,2,10,2018-04-28,3,E1,PCIN,36.6,76.2,0.83,N,,NA,0,,NA,U,S,R,BBBY,BBBY,BBBY,NA,NA,BBBY,NA,NA,NA
835,6,Piney,3,2,10,2018-04-28,3,D3,PCIN,41.9,76.6,1.09,Y,,NA,0,,7,F,S,R,BBOX,BBOX,BBOX,NA,NA,BBOX,NA,NA,NA
838,6,Piney,3,2,10,2018-04-28,3,A7,NVIR,20.2,36.1,0.23,N,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
836,6,Piney,3,2,10,2018-04-28,3,E6,PCIN,40.6,50.7,0.66,Y,,NA,0,,0,F,S,R,OOOO,OOOO,OOOO,uncertain of sex (3),NA,OOOO,NA,NA,NA
827,5,Piney,3,2,10,2018-04-28,3,C4,PCIN,39.9,66.4,0.8,Y,,CIRRI,1,,NA,M,S,R,OOOY,OOOY,OOOY,NA,NA,OOOY,NA,NA,NA
830,5,Piney,3,2,10,2018-04-28,3,D9,PCIN,40.2,67.6,0.69,Y,,CIRRI,1,,NA,M,S,R,OXOO,OXOO,OXOO,NA,NA,OXOO,NA,NA,NA
839,6,Piney,3,2,10,2018-04-28,3,C2,PCIN,42.2,76.3,0.85,N,,CIRRI,1,,NA,M,S,R,OXXY,OXXY,OXXY,NA,NA,OXXY,NA,NA,NA
844,6,Piney,3,2,10,2018-04-28,3,E0,PCIN,38.5,47.7,0.59,Y,,CIRRI,1,,NA,M,S,R,OXYX,OXYX,OXYX,O in 4th position,NA,OXYX,NA,NA,NA
841,6,Piney,3,2,10,2018-04-28,3,B1,PCIN,44.8,76.8,1.03,Y,,NA,0,,6,F,S,N,XORX,XORX,XORX,NA,NA,XORX,NA,NA,NA
834,5,Piney,3,2,10,2018-04-28,3,E3,PCIN,43.7,80.7,1.06,N,,NA,0,,9,F,S,R,XXRO,XXRO,XXRO,NA,Mark,XRXO,Changed mark to XRXO,NH,NA
833,5,Piney,3,2,10,2018-04-28,3,B9,PCIN,46,89.6,1.08,Y,,CIRRI,1,,NA,M,S,R,XXYO,XXYO,XXYO,NA,NA,XXYO,NA,NA,NA
843,6,Piney,3,2,10,2018-04-28,3,D8,PCIN,45.8,88.8,1.31,Y,,NA,0,,10,F,S,N,XXYY,XXYY,XXYY,Y in 4th position floats,NA,XXYY,NA,NA,NA
829,5,Piney,3,2,10,2018-04-28,3,D6,PCIN,40.2,67.6,0.78,Y,,CIRRI,1,,NA,M,S,R,XYOB,XYOB,XYOB,NA,NA,XYOB,NA,NA,NA
832,5,Piney,3,2,10,2018-04-28,3,B9,PCIN,34,62.2,0.55,N,,NA,0,,NA,U,S,R,XYOX,XYOX,XYOX,NA,NA,XYOX,NA,NA,NA
828,5,Piney,3,2,10,2018-04-28,3,C9,PCIN,44.1,80.9,1.07,N,,NA,0,,7,F,S,R,XYYR,XYYR,XYYR,NA,NA,XYYR,NA,NA,NA
842,6,Piney,3,2,10,2018-04-28,3,E1,PCIN,39.3,45.3,0.6,Y,,CIRRI,1,,NA,M,S,N,YXOX,YXOX,YXOX,NA,NA,YXOX,NA,NA,NA
837,6,Piney,3,2,10,2018-04-28,3,E0,PCIN,41.5,83.3,1.2,N,,NA,0,,0,F,S,R,YYYX,YYYX,YYYX,NA,Mark,YYXX,Changed mark to YYXX,NH,NA
861,6,Piney,3,2,10,2018-04-28,4,A9,PCIN,35.3,67.6,0.71,Y,,NA,0,,NA,U,S,N,BXXR,BXXR,BXXR,NA,NA,BXXR,NA,NA,NA
858,6,Piney,3,2,10,2018-04-28,4,A7,PCIN,35.1,64.6,0.54,N,,NA,0,,NA,U,S,R,OOOX,OOOX,OOOX,O in chin,NA,OOOX,NA,NA,NA
849,6,Piney,3,2,10,2018-04-28,4,A0,PCIN,38.6,75.4,0.91,Y,,NA,0,,9,F,S,R,OORX,OORX,OORX,"O+R floaters at bottom, could be OOXR",NA,OORX,NA,NA,NA
854,6,Piney,3,2,10,2018-04-28,4,C6,PCIN,37.3,69.7,0.7,N,,CIRRI,1,,NA,M,S,R,OOXX,OOXX,OOXX,O floater in 4th position,NA,OOXX,NA,NA,NA
855,6,Piney,3,2,10,2018-04-28,4,E8,PCIN,45.3,85,1.37,N,,NA,0,,9,F,S,R,OXXY,OXXY,OXXY,NA,NA,OXXY,NA,NA,NA
857,6,Piney,3,2,10,2018-04-28,4,E2,PCIN,44,46.9,0.8,Y,,NA,0,,7,F,S,R,RRRR,RRRX,RRRX,R floater in 4th,NA,RRRX,NA,NA,NA
856,6,Piney,3,2,10,2018-04-28,4,E7,PCIN,41.8,77.6,0.9,Y,,CIRRI,1,,NA,M,S,R,RXXO,RXXO,RXXO,NA,NA,RXXO,NA,NA,NA
862,6,Piney,3,2,10,2018-04-28,4,E9,PCIN,34.8,58.7,0.59,Y,,NA,0,,NA,U,S,N,XBXO,XBXO,XBXO,could look like OBXO,NA,XBXO,NA,NA,NA
847,6,Piney,3,2,10,2018-04-28,4,A0,PCIN,40.7,71.8,0.85,Y,,CIRRI,1,,NA,M,S,R,XOOY,XOOY,XOOY,2nd position O small,NA,XOOY,NA,NA,NA
868,6,Piney,3,2,10,2018-04-28,4,A6,PCIN,45.3,48.1,0.76,Y,,NA,0,,0,F,S,R,XOXO,XOXO,XOXO,NA,NA,XOXO,NA,NA,NA
853,6,Piney,3,2,10,2018-04-28,4,C5,PCIN,34.3,63.3,0.53,N,,NA,0,,NA,U,S,R,XRXO,XRXO,XRXO,NA,NA,XRXO,NA,NA,NA
864,6,Piney,3,2,10,2018-04-28,4,B0,PCIN,41.5,81.2,1.14,Y,,NA,0,,6,F,S,N,XRXY,XRXY,XRXY,NA,NA,XRXY,NA,NA,NA
852,6,Piney,3,2,10,2018-04-28,4,D6,PCIN,33.5,59.7,0.5,N,,NA,0,,NA,U,S,R,OXOO,XXOO,XXOO,O in 1st position,Mark,OXOX,Changed mark to OXOX,NH,NA
848,6,Piney,3,2,10,2018-04-28,4,B1,PCIN,42.7,75.1,1.07,Y,,NA,0,,7,F,L,R,XXXO,XXOX,XXOX,could be XXXO,Mark,XXXO,Changed mark to XXXO,NH,NA
850,6,Piney,3,2,10,2018-04-28,4,B1,PCIN,41.4,74.1,0.74,Y,,CIRRI,1,,NA,M,S,R,XXXY,XXXY,XXXY,NA,NA,XXXY,NA,NA,NA
867,6,Piney,3,2,10,2018-04-28,4,D3,PCIN,41.2,71.8,0.77,Y,,CIRRI,1,,NA,M,S,R,XYOB,XYOB,XYOB,NA,NA,XYOB,NA,NA,NA
865,6,Piney,3,2,10,2018-04-28,4,B7,PCIN,42.7,81.2,1.18,Y,,NA,0,,9,F,S,N,XYOO,XYOO,XYOO,NA,NA,XYOO,NA,NA,NA
870,6,Piney,3,2,10,2018-04-28,4,B3,PCIN,30.9,57,0.47,N,,NA,0,,NA,U,S,R,XYOR,XYOR,XYOR,NA,NA,XYOR,NA,NA,NA
851,6,Piney,3,2,10,2018-04-28,4,D2,PCIN,43.1,81.2,0.98,N,,NA,0,,0,F,S,R,XYOY,XYOY,XYOY,sex uncertain (2),NA,XYOY,NA,NA,NA
860,6,Piney,3,2,10,2018-04-28,4,B7,PCIN,36.8,70.8,0.65,N,,NA,0,,NA,U,S,N,XYXR,XYXR,XYXR,R floater in 3rd position,NA,XYXR,NA,NA,NA
869,6,Piney,3,2,10,2018-04-28,4,B0,PCIN,36.8,66.9,0.62,N,,NA,0,,NA,U,S,R,YXXX,YXXX,YXXX,NA,NA,YXXX,NA,NA,NA
863,6,Piney,3,2,10,2018-04-28,4,C0,PCIN,35.5,62.6,0.56,Y,,NA,0,,NA,U,S,N,YXYR,YXYR,YXYR,NA,NA,YXYR,NA,NA,NA
859,6,Piney,3,2,10,2018-04-28,4,B6,PCIN,35.2,63.3,0.56,Y,,NA,0,,NA,U,S,N,YYXO,YYXO,YYXO,1st Y floating,NA,YYXO,NA,NA,NA
866,6,Piney,3,2,10,2018-04-28,4,B5,PCIN,42,75.6,1.07,Y,,NA,0,,6,F,S,R,YYYX,YYYX,YYYX,NA,NA,YYYX,NA,NA,NA
873,7,Piney,3,2,10,2018-04-29,5,D5,PCIN,44.9,89.7,1.5,Y,,NA,0,,10,F,S,N,BBXR,BBXR,BBXR,NA,NA,BBXR,NA,NA,NA
871,7,Piney,3,2,10,2018-04-29,5,A3,PCIN,34.5,57.1,0.62,Y,,CIRRI,1,,NA,M,S,N,OXXO,OXXO,OXXO,NA,NA,OXXO,NA,NA,NA
885,7,Piney,3,2,10,2018-04-29,5,C6,PCIN,30,45.1,0.3,Y,,NA,0,,NA,U,S,R,OXXX,OXXX,OXXX,NA,NA,OXXX,NA,NA,NA
876,7,Piney,3,2,10,2018-04-29,5,A9,PCIN,27.8,59.8,0.5,Y,,NA,0,,NA,U,S,N,OYXX,OYXX,OYXX,NA,NA,OYXX,NA,NA,NA
874,7,Piney,3,2,10,2018-04-29,5,A5,PCIN,36.2,48.8,0.64,Y,,NA,0,,NA,U,S,N,RXOX,RRXO,RRXO,NA,NA,RRXO,NA,NA,NA
877,7,Piney,3,2,10,2018-04-29,5,B9,PCIN,43.4,81.4,1.3,Y,,NA,0,,10,F,S,N,RXXY,RXXY,RXXY,NA,NA,RXXY,NA,NA,NA
878,7,Piney,3,2,10,2018-04-29,5,A7,PCIN,45.5,83.3,1.07,Y,,CIRRI,1,,NA,M,S,R,RXYX,RXYX,RXYX,NA,NA,RXYX,NA,NA,NA
875,7,Piney,3,2,10,2018-04-29,5,A2,PCIN,35.5,59.9,0.59,Y,,NA,0,,NA,U,S,N,XORX,XORX,XORX,NA,NA,XORX,NA,NA,NA
872,7,Piney,3,2,10,2018-04-29,5,E4,PCIN,42.2,80.3,0.95,N,,CIRRI,1,,NA,M,S,N,XOXY,XOXY,XOXY,NA,NA,XOXY,NA,NA,NA
883,7,Piney,3,2,10,2018-04-29,5,D6,PCIN,39.5,75.2,0.96,N,,NA,0,,NA,M,L,R,XXOO,XXOO,XXOO,NA,Mark,XXRO,Changed mark to XXRO,NH,NA
881,7,Piney,3,2,10,2018-04-29,5,D5,PCIN,34.5,63.3,0.67,Y,,NA,0,,NA,M,S,R,XYOB,XYOB,XYOB,NA,NA,XYOB,NA,NA,NA
882,7,Piney,3,2,10,2018-04-29,5,C7,PCIN,44.2,78,0.83,N,,CIRRI,1,,NA,M,S,R,XYXY,XYXY,XYXY,NA,NA,XYXY,NA,NA,NA
886,7,Piney,3,2,10,2018-04-29,5,C6,PCIN,32.7,61.2,0.57,N,,NA,0,,NA,U,S,R,XYYR,XYYR,XYYR,NA,NA,XYYR,NA,NA,NA
880,7,Piney,3,2,10,2018-04-29,5,D1,PCIN,42.9,79.5,1.12,N,,CIRRI,1,,NA,M,S,R,XYYX,XYYX,XYYX,NA,NA,XYYX,NA,NA,NA
884,7,Piney,3,2,10,2018-04-29,5,D6,PCIN,44.7,80.1,1.21,Y,,NA,0,,8,F,S,R,YXXR,YXXR,YXXR,NA,NA,YXXR,NA,NA,NA
879,7,Piney,3,2,10,2018-04-29,5,D3,PCIN,36.8,76,0.76,N,,CIRRI,1,,NA,M,S,R,YXXX,YXXX,YXXX,NA,NA,YXXX,NA,NA,NA
892,7,Piney,3,2,8,2018-04-29,6,A6,PCIN,32.8,64.8,0.62,Y,,NA,0,,NA,U,S,N,BOXX,BOXX,BOXX,NA,sex,BOXX,Changed sex from M to U,NH,NA
893,7,Piney,3,2,8,2018-04-29,6,A6,PCIN,39.6,72.4,0.82,N,,NA,0,,NA,M,S,R,BXRO,BXRO,BXRO,NA,sex,BXRO,NA,NA,NA
905,7,Piney,3,2,8,2018-04-29,6,E7,PCIN,38.8,64.5,0.82,Y,,CIRRI,1,,NA,M,S,R,BXYB,BXYB,BXYB,NA,NA,BXYB,NA,NA,NA
903,7,Piney,3,2,8,2018-04-29,6,A5,PCIN,47.4,85,1.67,Y,,NA,0,,10,F,S,R,BYBX,BYBX,BYBX,NA,NA,BYBX,NA,NA,NA
895,7,Piney,3,2,8,2018-04-29,6,D1,PCIN,46.1,81,1.36,Y,,NA,0,,12,F,S,R,OOOO,OOOO,OOOO,NA,NA,OOOO,NA,NA,NA
899,7,Piney,3,2,8,2018-04-29,6,C9,PCIN,44.6,65.4,1.12,Y,,NA,0,,7,F,S,R,OXOO,OXOO,OXOO,NA,NA,OXOO,NA,NA,NA
904,7,Piney,3,2,8,2018-04-29,6,A5,PCIN,42.2,68.1,0.87,N,,CIRRI,1,,NA,M,S,R,OXXY,OXXY,OXXY,NA,NA,OXXY,NA,NA,NA
902,7,Piney,3,2,8,2018-04-29,6,E7,PCIN,40.3,71.4,1.3,Y,,NA,0,,5,F,S,R,ROYY,ROYY,ROYY,NA,NA,ROYY,NA,NA,NA
888,6,Piney,3,2,8,2018-04-29,6,E1,PCIN,20.8,32.7,0.15,N,,NA,0,,NA,U,S,N,XXOO,XBOO,XBOO,NA,NA,XBOO,NA,NA,NA
901,7,Piney,3,2,8,2018-04-29,6,C0,PCIN,17,18.9,0.1,Y,,NA,0,,NA,U,S,R,XOOX,XOOX,XOOX,NA,NA,XOOX,NA,NA,NA
906,7,Piney,3,2,8,2018-04-29,6,E4,PCIN,41.7,70.2,1.06,Y,,NA,0,,NA,M,S,N,XOXO,XOXO,XOXO,NA,NA,XOXO,NA,NA,NA
891,7,Piney,3,2,8,2018-04-29,6,A2,PCIN,32.7,53.5,0.42,Y,,NA,0,,NA,U,S,N,XROR,XROR,XROR,NA,NA,XROR,NA,NA,NA
887,6,Piney,3,2,8,2018-04-29,6,B9,PCIN,33.7,61.4,0.56,Y,,NA,0,,NA,U,S,N,XROX,XROX,XROX,NA,NA,XROX,NA,NA,NA
889,7,Piney,3,2,8,2018-04-29,6,C9,PCIN,35.7,58.1,0.62,Y,,NA,0,,NA,M,S,N,XRYX,XRYX,XRYX,NA,NA,XRYX,NA,NA,NA
896,7,Piney,3,2,8,2018-04-29,6,A7,PCIN,44.5,77.6,1.26,N,,NA,0,,7,F,S,R,XXOX,XXOX,XXOX,NA,Mark,XXOO,Changed mark to XXOXX,NH,NA
900,7,Piney,3,2,8,2018-04-29,6,D4,PCIN,34.7,50.5,0.53,Y,,NA,0,,NA,U,S,R,XXRO,XXRO,XXRO,NA,Mark,XXOR,Changed mark to XXOR,NH,NA
897,7,Piney,3,2,8,2018-04-29,6,E6,PCIN,45.1,82.8,1.36,N,,NA,0,,10,F,S,R,XXYY,XXYY,XXYY,NA,NA,XXYY,NA,NA,NA
898,7,Piney,3,2,8,2018-04-29,6,E3,PCIN,39,67.9,1,Y,,NA,0,,5,F,S,R,XYRR,XYRR,XYRR,NA,NA,XYRR,NA,NA,NA
894,7,Piney,3,2,8,2018-04-29,6,E3,PCIN,42.6,80.4,1.4,Y,,NA,0,,8,F,S,R,XYYX,XYYX,XYYX,NA,NA,XYYX,NA,NA,NA
890,7,Piney,3,2,8,2018-04-29,6,E9,PCIN,38.1,68.9,0.92,Y,,CIRRI,1,,NA,M,L,N,YXXO,YXRO,YXRO,NA,NA,YXRO,NA,NA,NA
914,8,Piney,3,3,11,2018-05-04,1,E9,CENT,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,8,Piney,3,3,11,2018-05-04,1,E9,CENT,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,8,Piney,3,3,11,2018-05-04,1,D7,CENT,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,8,Piney,3,3,11,2018-05-04,1,E9,CENT,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,Repeat,NA,NA,NA,NA
925,8,Piney,3,3,11,2018-05-04,1,E9,CENT,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,Repeat,NA,NA,NA,NA
926,8,Piney,3,3,11,2018-05-04,1,D7,CENT,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,Repeat,NA,NA,NA,NA
910,7,Piney,3,3,11,2018-05-04,1,B6,PCIN,44.8,75,0.93,Y,,NA,0,,7,F,S,R,OOBO,OOBO,OOBO,NA,NA,OOBO,NA,NA,NA
920,7,Piney,3,3,11,2018-05-04,1,E7,PCIN,44.8,75,0.93,Y,,NA,0,,7,F,S,R,OOBO,OOBO,OOBO,NA,Repeat?,OOBO,NA,NA,NA
912,8,Piney,3,3,11,2018-05-04,1,E0,DOCH,38.9,67.7,0.94,N,,NA,0,,11,F,NA,R,OORO,OORO,OORO,NA,Recap,OORO,NA,NA,NA
922,8,Piney,3,3,11,2018-05-04,1,E0,DOCH,38.9,67.7,0.94,N,,NA,0,,11,F,NA,R,OORO,OORO,OORO,NA,Repeat,OORO,NA,NA,NA
913,8,Piney,3,3,11,2018-05-04,1,D7,PCIN,39.6,57,0.65,Y,,CIRRI,1,,NA,M,S,R,OORY,OORY,OORY,Y floating,NA,OORY,NA,NA,NA
923,8,Piney,3,3,11,2018-05-04,1,D7,PCIN,39.6,57,0.65,Y,,CIRRI,1,,NA,M,S,R,OORY,OORY,OORY,Y floating,Repeat,OORY,NA,NA,NA
907,7,Piney,3,3,11,2018-05-04,1,A7,PCIN,34.5,53,0.49,Y,,NA,0,,NA,U,S,R,RRRO,RRRO,RRRO,NA,NA,RRRO,NA,NA,NA
917,7,Piney,3,3,11,2018-05-04,1,A7,PCIN,34.5,53,0.49,Y,,NA,0,,NA,U,S,R,RRRO,RRRO,RRRO,NA,Repeat,RRRO,NA,NA,NA
909,7,Piney,3,3,11,2018-05-04,1,E1,PCIN,35.6,52.8,0.48,Y,,NA,0,,NA,U,S,R,RRXO,RRXO,RRXO,NA,NA,RRXO,NA,NA,NA
919,7,Piney,3,3,11,2018-05-04,1,E1,PCIN,35.6,52.8,0.48,Y,,NA,0,,NA,U,S,R,RRXO,RRXO,RRXO,NA,Repeat,RRXO,NA,NA,NA
911,8,Piney,3,3,11,2018-05-04,1,E3,PCIN,39.4,74.2,0.8,N,,CIRRI,1,,NA,M,S,N,XYRX,XYRX,XYRX,NA,NA,XYRX,NA,NA,NA
921,8,Piney,3,3,11,2018-05-04,1,E3,PCIN,39.4,74.2,0.8,N,,CIRRI,1,,NA,M,S,N,XYRX,XYRX,XYRX,NA,Repeat,XYRX,NA,NA,NA
908,7,Piney,3,3,11,2018-05-04,1,B3,PCIN,30.1,57.9,0.41,N,,NA,0,,NA,U,S,R,YXXO,YXXO,YXXO,NA,Recap,YXXO,NA,NA,NA
918,7,Piney,3,3,11,2018-05-04,1,B3,PCIN,30.1,57.9,0.41,N,,NA,0,,NA,U,S,N,YXXO,YXXO,YXXO,NA,Repeat,YXXO,NA,NA,NA
927,8,Piney,3,3,11,2018-05-04,2,D1,CENT,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928,8,Piney,3,3,11,2018-05-04,2,D1,CENT,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,8,Piney,3,3,11,2018-05-04,2,D4,CENT,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,8,Piney,3,3,11,2018-05-04,2,A2,CENT,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
931,8,Piney,3,3,11,2018-05-04,2,B7,CENT,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
932,8,Piney,3,3,11,2018-05-04,2,B7,CENT,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933,8,Piney,3,3,11,2018-05-04,2,B0,CENT,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
934,8,Piney,3,3,11,2018-05-04,2,B6,CENT,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
936,8,Piney,3,3,11,2018-05-04,2,B5,NVIR,18.5,32.5,0.18,N,,NA,0,,NA,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
